Vendor,Category,SubCategory,Contract,City,State,Phone,Email,URL,Small_Business
"ACUITY SPECIALTY PRODUCTS, INC",Industrial Products and Services,Industrial Products,47QSWA20D002H,ATLANTA,GA,877-428-9937,maureena.fabien-watson@zep.com,http://www.zep.com,
"ADSYNC TECHNOLOGIES, INC.",Industrial Products and Services,Industrial Products,GS-21F-111BA,PENSACOLA,FL,850-497-6969,aadkinson@adsync.com,http://www.adsync.com,s
"ALEXANDRIA PEST SERVICES, INC.",Industrial Products and Services,Industrial Products,47QSMS25D002A,ALEXANDRIA,VA,703-923-0925,arleen@alexandriapestservice.com,http://www.alexandriapestservice.com,s
"ALLEYMOR, INC.",Industrial Products and Services,Industrial Products,47QSWA22D007J,KINGSTON,NY,845-340-9700,pestmasterny@aol.com,http://hudsonvalley.pestmaster.com/,s
"ALUTIIQ LOGISTICS & MAINTENANCE SERVICES, LLC",Industrial Products and Services,Industrial Products,47QSHA19D004K,ANCHORAGE,AK,2564899306,egalloway@alutiiq.com,http://www.alutiiq.com,s
"AMERICAN EAGLE ENTERPRISES, LLC",Industrial Products and Services,Industrial Products,47QSWA22D0089,SAN ANTONIO,TX,210-381-4191,a.bernik@Pestmaster-sa.com,http://www.pestmaster.com,s
AMERICAN PEST MANAGEMENT INC,Industrial Products and Services,Industrial Products,47QSHA19D0047,FULTON,MD,301-891-2600,dwade@americanpest.net,http://www.americanpest.net,
"AP&G CO., INC.",Industrial Products and Services,Industrial Products,47QSMS26D002A,BAYONNE,NJ,(347)525-8493,gsa@catchmasterpro.com,https://catchmasterpro.com/,s
"AVIAN ENTERPRISES, LLC",Industrial Products and Services,Industrial Products,47QSMS26D001P,JUPITER,FL,(888) 877 - 4355,steve@aviancontrol.com,https://aviancontrol.com,s
"BED BUG ASSASSINS, INC",Industrial Products and Services,Industrial Products,47QSMS24D00A7,SHELBYVILLE,IN,3177522778,adam@ibba.net,http://www.ibba.net,s
BIOTECH PEST MANAGEMENT LLC,Industrial Products and Services,Industrial Products,47QSHA20D000H,MONCKS CORNER,SC,843-442-3909,kathy@biotechpestmanagement.com,http://www.biotechpestmanagement.com,s
CAMACHO EQUIPMENT & JANITORIAL SUPPLY INC,Industrial Products and Services,Industrial Products,47QSHA23D0004,GREENFIELD,IN,317-891-1736,camacho@camachojanitorial.com,http://www.camachojanitorial.com,s
CDS SERVICES INC,Industrial Products and Services,Industrial Products,47QSWA22D001A,TEMECULA,CA,951-219-6588,david@legionpest.com,http://www.legionpest.com,s
CHEMCO INDUSTRIES INC,Industrial Products and Services,Industrial Products,GS-07F-203AA,SAINT LOUIS,MO,800-854-4236,MOLLY@CHEMCOINDUSTRIES.COM,http://www.chemcocorp-gsa.com,s
CONTINENTAL RESEARCH CORPORATION,Industrial Products and Services,Industrial Products,GS-07F-0369T,SAINT LOUIS,MO,3142101923,nick@CRCORP.COM,http://www.crcorp.com,s
DELTA FOREMOST CHEMICAL CORP.,Industrial Products and Services,Industrial Products,GS-07F-9458S,MEMPHIS,TN,800-238-6131,jonathan.cooper@deltaforemost.com,http://www.deltaforemost.com,s
"DIVERSIFIED SERVICES GROUP, INC.",Industrial Products and Services,Industrial Products,GS-21F-0184X,GERMANTOWN,MD,301-322-6100,gbrome@dsginconline.com,http://www.diversifiedservicesgroupinc.com,s
ECOLAB INC,Industrial Products and Services,Industrial Products,47QSWA20D003Y,SAINT PAUL,MN,651-795-4382,GOVTORDERS@ECOLAB.COM,HTTPS://WWW.ECOLAB.COM,
"ELECTRONIC METROLOGY LABORATORY, LLC",Industrial Products and Services,Industrial Products,47QSHA21D002L,NASHVILLE,TN,2708742233,eric.harris@EML1.com,http://EML1.com,
"ENSYNC DIVERSIFIED MANAGEMENT SERVICES, INC.",Industrial Products and Services,Industrial Products,47QSHA20D000B,LONGWOOD,FL,407-936-1515,c_mcmillon@ensyncdms.com,http://www.ensyncdms.com,s
EVANS RIGHT OF WAY CLEARING INC,Industrial Products and Services,Industrial Products,GS-21F-057BA,REDDING,CA,530-262-8593,evansrow@yahoo.com,http://www.gsacontracts.us,s
FARMERS FERTILIZER CO,Industrial Products and Services,Industrial Products,GS-07F-0563X,SMITHS GROVE,KY,270-563-2277,farmersfertilizer@outlook.com,https://farmersfertilizercompany.godaddysites.com/,s
GENERAL ENVIRONMENTAL SERVICES INC,Industrial Products and Services,Industrial Products,GS-21F-065BA,MALDEN,MA,(781)321-4633,peter@teamges.net,https://www.teamges.net/,s
"GO GREEN! PEST CONTROL SERVICES, INC.",Industrial Products and Services,Industrial Products,47QSMS24D001G,ANDOVER,KS,316-733-0687,mick@gogreenpestcontrol.com,http://www.gogreenpestcontrol.com,s
GREEN CHEM LABORATORIES LLC,Industrial Products and Services,Industrial Products,47QSWA23D004B,PHILADELPHIA,PA,800-964-3151,GABBY@GREENCHEMLABS.COM,http://www.greenchemlabs.com,s
HCI MANAGEMENT SERVICES COMPANY,Industrial Products and Services,Industrial Products,47QTCA18D00LF,WINNEBAGO,NE,703-838-8902,jdearman@allnativegroup.com,https://hcimanagementservices.com/,
HOMELAND INDUSTRIAL SUPPLY INC,Industrial Products and Services,Industrial Products,47QSWA19D001R,GARNET VALLEY,PA,844-350-1550,patrick.king@homelandindustrialsupply.com,http://www.homelandindustrialsupply.com,s
"IMAQ EML JV, LLC",Industrial Products and Services,Industrial Products,47QSMS25D002Z,ANCHORAGE,AK,253-431-0624,lwarren@imaqresources.com,http://imaqresources.com/,s
"INVASIVE PLANT CONTROL, INC.",Industrial Products and Services,Industrial Products,GS-21F-0146X,NASHVILLE,TN,6159691309,steve@ipc.us.com,http://www.invasiveplantcontrol.com,s
IVES CONTRACTING LLC,Industrial Products and Services,Industrial Products,47QSMS25D00CF,VIRGINIA BEACH,VA,757-266-5946,ADMIN@IVESCONTRACTING.COM,http://WWW.IVESCONTRACTING.COM,s
"J'S ASSOCIATES, LLC",Industrial Products and Services,Industrial Products,47QSHA19D003J,DUNKIRK,MD,3013275164,contracts@jsassociatesllc.com,http://www.jsassociatesllc.com,s
MIDWEST INDUSTRIAL SUPPLY INC,Industrial Products and Services,Industrial Products,47QSMS25D008T,CANTON,OH,330-775-0689,sam.willoughby@midwestind.com,https://www.midwestind.com,s
"MOMAR, INCORPORATED",Industrial Products and Services,Industrial Products,GS-07F-0019W,ATLANTA,GA,800-556-3967,craig.hallman@momar.com,http://www.momar.com,s
"MONITOR PEST CONTROL, INC.",Industrial Products and Services,Industrial Products,47QSMS24D0020,MABLETON,GA,(404)985-7808,drustin@monitorpest.com,https://monitorpest.com/,s
MORTGAGE CONTRACTING SERVICES LLC,Industrial Products and Services,Industrial Products,GS-00F-107GA,LEWISVILLE,TX,469-771-5225,Chad.Mosley@mcs360.com,http://www.mcs360.com,
"NVS CORPORATE SERVICES, INC",Industrial Products and Services,Industrial Products,47QSMS24D00CA,BROWNSVILLE,TX,956-903-4382,nicksoto@nvscsi.com,http://www.nvscsi.com,s
OJ'S JANITORIAL & SWEEPING SERVICE LLC,Industrial Products and Services,Industrial Products,47QSHA22D0020,METAIRIE,LA,504-818-3347,ojs@ojsjanitorial.com,http://www.ojsjanitorial.com,s
ORKIN LLC,Industrial Products and Services,Industrial Products,47QSHA20D0004,HALETHORPE,MD,4432778072,jhauf@regionalpestmgt.com,http://www.regionalpestmanagement.com,s
"ORKIN, LLC",Industrial Products and Services,Industrial Products,47QSHA23D0001,ATLANTA,GA,770-220-6165,dtoth@rollins.com,http://www.orkincommercial.com,
PACIFIC PEST MANAGEMENT INC,Industrial Products and Services,Industrial Products,47QSMS25D0022,SAN JOSE,CA,6506702030,dansu@pacificpestmgt.com,http://www.pacificpestmgt.com,s
"PHOENIX ENVIRONMENTAL DESIGN, INC.",Industrial Products and Services,Industrial Products,GS-07F-038GA,WEST RICHLAND,WA,(712) 266-5405,chad2@pedchem.com,http://www.pedchem.com,s
"PRECISE MANAGEMENT, INC.",Industrial Products and Services,Industrial Products,47QSHA21D001U,MC CALLA,AL,205-234-6731,ron@precisemgmt.com,http://www.precisemgmt.com,s
PRO-LINE INDUSTRIAL PRODUCTS INC,Industrial Products and Services,Industrial Products,47QSWA20D0008,NOLANVILLE,TX,925-787-5584,lori@prolineindustrial.com,http://www.prolineindustrial.com/,s
"QUALITY CONTROL INTERNATIONAL, LLC",Industrial Products and Services,Industrial Products,47QSHA19D0062,LAKEWOOD,CO,720-242-8761,cindy@qc-intl.com,http://www.qc-intl.com,s
R & R LOTION INC,Industrial Products and Services,Industrial Products,47QSMS24D0078,SCOTTSDALE,AZ,4804439255,Courtney@rrlotion.com,http://www.rrlotion.com,s
"R-J INTN'L, INC.",Industrial Products and Services,Industrial Products,47QSHA22D001P,BREVARD,NC,800-647-5554,jbj3@reedjoseph.com,http://www.reedjoseph.com,s
"RENTOKIL NORTH AMERICA, INC.",Industrial Products and Services,Industrial Products,GS-21F-019AA,READING,PA,609-517-3576,andy.clark@rentokil-terminix.com,https://www.rentokil.com,
"RITE-KEM, INC.",Industrial Products and Services,Industrial Products,47QSWA18D005X,TUPELO,MS,6628406060,mark@ritekem.com,http://www.ritekem.com,s
SOUTH DADE AIR CONDITIONING & REFRIGERATION INC,Industrial Products and Services,Industrial Products,47QSHA18D001B,HOMESTEAD,FL,850-341-8548,PATTI@SDAC8A.COM,http://www.sdac8a.com,s
TAHANI INC.,Industrial Products and Services,Industrial Products,47QSWA22D008S,BATON ROUGE,LA,818-731-6056,melissa@tahani.org,http://tahanimedical.com,s
TATCO SERVICES INC.,Industrial Products and Services,Industrial Products,GS-21F-165AA,LA PLATA,MD,888-926-0005,daves2274@aol.com,http://www.tatcoservices.com,s
TIBBETT & ASSOCIATES INC,Industrial Products and Services,Industrial Products,47QSMS24D004J,LEMON GROVE,CA,619-668-4801,Americanpest@apestc.com,http://www.americanpestcontrolinc.com,s
"TRADEMASTERS SERVICE, INC.",Industrial Products and Services,Industrial Products,47QSHA23D000Y,LORTON,VA,7036446400,ktownsend@trademasters.com,http://www.gov.trademasters.com,s
"TRU FORCE PEST CONTROL, LLC",Industrial Products and Services,Industrial Products,47QSMS24D00B4,MESA,AZ,4806289466,NICK@TFPEST.COM,https://www.tfpest.com,s
"UNIQUE CLEANING SERVICE, INC.",Industrial Products and Services,Industrial Products,GS-21F-036CA,MARIETTA,GA,6784356488,max@uniqueclean.com,http://www.uniqueclean.com,s
WORRELL CONTRACTING CO INC,Industrial Products and Services,Industrial Products,GS-21F-0145Y,GOLDSBORO,NC,919-288-1405,aworrell@wcci-nc.com,http://www.worrellcontracting.com,s
"AABACO ENVIRONMENTAL INDUSTRIES, LLC",Industrial Products and Services,Cleaning Supplies,47QSHA22D000R,JUPITER,FL,561-988-3282,dhannon@aabaco.com,http://www.aabaco.com,s
"AEROGREEN SOLUTIONS, LLC",Industrial Products and Services,Cleaning Supplies,47QSMS26D002X,CLEAR BROOK,VA,(540)450-8375,bob.patel@aerogreen.us,www.aerogreen.us,s
ALKOTA OF KANSAS LLC,Industrial Products and Services,Cleaning Supplies,47QSMS24D007B,WICHITA,KS,316-942-6116,justin@alkotadealer.com,http://www.alkotadealer.com,s
AMERICAN SANITARY PRODUCTS INC,Industrial Products and Services,Cleaning Supplies,47QSMS24D003R,PHOENIX,AZ,4107292033,mary@americansanitaryproducts.us,http://www.americansanitaryproducts.us,s
"ANNIHILARE MEDICAL SYSTEMS, INC.",Industrial Products and Services,Cleaning Supplies,47QSWA23D003K,LINCOLNTON,NC,704-560-5695,steve.cobb@annihilare.com,http://www.annihilare.com,s
ASA ENVIRONMENTAL PRODUCTS INC,Industrial Products and Services,Cleaning Supplies,GS-07F-9521S,STONINGTON,CT,860-535-3931,jeff@ASA-environmental.com,http://www.asa-environmental.com,s
AUTO-CHLOR SERVICES LLC,Industrial Products and Services,Cleaning Supplies,GS-07F-313AA,NEW ORLEANS,LA,5042192169,larry.s@acs-llc.net,http://www.autochlorservices.com/,s
B2B SUPPLIES USA LLC,Industrial Products and Services,Cleaning Supplies,47QREA23D001J,PLAINSBORO,NJ,6097993800,government@printingsuppliesusa.com,http://www.printingsuppliesusa.com,s
"BIOCARE LABS, INC.",Industrial Products and Services,Cleaning Supplies,47QSWA23D0042,POSEN,IL,(708) 496-8657,Aisha@Biocarelabs.com,http://www.biocarelabs.com,s
BIZOLUTIONS CONSULTING LLC,Industrial Products and Services,Cleaning Supplies,47QSMA23D08N7,THE VILLAGES,FL,239-896-2847,mvp@bizolutionsconsult.com,http://www.bizolutionsconsult.com,s
BLINK SUPPLIES INC,Industrial Products and Services,Cleaning Supplies,47QSEA23D0037,BROOKLYN,NY,347-844-9050,gitty@blinksupplies.com,https://www.blinksupplies.com,s
BLUE STAR OF NJ INC.,Industrial Products and Services,Cleaning Supplies,GS-07F-199BA,WOODBURY,NJ,856-848-4236,noel@bluestarnj.com,http://www.bluestarnj.com,s
"BUCKEYE INTERNATIONAL, INC.",Industrial Products and Services,Cleaning Supplies,GS-07F-0299Y,MARYLAND HEIGHTS,MO,314-291-1900,dwildt@buckeyeinternational.com,http://www.buckeyeinternational.com,s
CALDWELL CLEANING LLC,Industrial Products and Services,Cleaning Supplies,GS-07F-0570X,BRADENTON,FL,9413232932,rkcaldwell8@gmail.com,http://tinyurl.com/5ea5tauc,s
"CHEMICO SYSTEMS, INC.",Industrial Products and Services,Cleaning Supplies,47QSWA23D0047,SOUTHFIELD,MI,410-241-4248,cchumley@chemicollc.com,http://www.thechemicogroup.com/,s
"CLEANCORE SOLUTIONS, INC.",Industrial Products and Services,Cleaning Supplies,47QSMS25D005B,OMAHA,NE,402-676-7388,gstuhr@cleancoresol.com,http://www.cleancoresol.com,s
CONSURGO GROUP INC,Industrial Products and Services,Cleaning Supplies,47QSMS25D008L,VIRGINIA BEACH,VA,757-650-5956,jake@consurgogroup.com,https://consurgogroup.com/,s
"CONTINENTAL LAUNDRY SOLUTIONS, INC.",Industrial Products and Services,Cleaning Supplies,GS-07F-033DA,OSHKOSH,WI,920-230-8537,wesley.kraemer@continentalgirbau.com,http://www.continentalgirbau.com,s
DELTA ABSORBENTS OF AMERICA INC,Industrial Products and Services,Cleaning Supplies,47QSWA22D0046,HOLLANDALE,MS,6629315844,peifling@aol.com,http://deltadry.com,s
DERSTINES INC,Industrial Products and Services,Cleaning Supplies,47QSWA23D004R,SELLERSVILLE,PA,267-354-2699,csheerin@derstines.com,http://www.derstines.com/,s
"DIAMOND CHEMICAL CO., LLC",Industrial Products and Services,Cleaning Supplies,47QSWA18D0068,EAST RUTHERFORD,NJ,201-935-4300,orders@diamondchem.com,http://www.diamondchem.com,s
DOWNEAST LOGISTICS LLC,Industrial Products and Services,Cleaning Supplies,GS-35F-431GA,PORT CHARLOTTE,FL,2077300472,sherry@downeastlogistics.com,http://www.downeastlog.com,s
"DPM ENTERPRISES, INC.",Industrial Products and Services,Cleaning Supplies,47QSWA23D000D,KNOXVILLE,TN,865-692-8337,alli@dpmcare.com,http://www.dpmcare.com,s
"DYNO MANUFACTURING, INC",Industrial Products and Services,Cleaning Supplies,47QSMS24D009D,MADISON,IL,8773966634,fletch@dynomfg.com,http://WWW.DYNOMFG.COM,s
ED AND LEUTE LLC,Industrial Products and Services,Cleaning Supplies,47QSWA23D002R,ARLINGTON,TX,214-609-7551,support@edandleute.com,http://www.edandleute.com,s
ELSCO INC.,Industrial Products and Services,Cleaning Supplies,47QSWA19D009K,SEABOARD,NC,252-589-7840,liana@superblastoff.com,http://www.superblastoff.com,s
"EMERGENCY RELIEF CATERING COMPANY, LLC",Industrial Products and Services,Cleaning Supplies,47QSWA22D003U,MILTON,GA,5712335796,edwin@boxdmeals.com,http://www.ercccatering.com,s
EXPORT 220VOLT INC.,Industrial Products and Services,Cleaning Supplies,GS-21F-029DA,HOUSTON,TX,713-789-2220,sales@export220volt.com,http://www.export220volt.com,s
EZCLEAR LLC,Industrial Products and Services,Cleaning Supplies,47QSMS25D003W,SIGNAL HILL,CA,650-367-7075,christy@ezclear.com,http://www.ezclear.com,s
FIRST EQUIPMENT INC,Industrial Products and Services,Cleaning Supplies,GS-07F-0461W,LANDOVER,MD,301-773-4340,dsegal@1stequipment.com,http://www.1stequipment.com,s
FORCE SHIELD LLC,Industrial Products and Services,Cleaning Supplies,47QSMS24D000T,SAINT PETERS,MO,732-552-9694,vincent@forceshieldusa.com,http://www.forceshield.com,s
"GEO-MED, LLC",Industrial Products and Services,Cleaning Supplies,47QSWA18D001U,LAKE MARY,FL,877-865-0400,ileana.delcastillo@geomedsdvo.com,http://www.geomedsdvo.com,s
"GKI, LLC",Industrial Products and Services,Cleaning Supplies,47QSWA19D0030,DAYTON,MN,763-334-4150,steve@gkisolutions.com,http://GKISOLUTIONS.COM,s
GLOBAL COATING SOLUTIONS LLC,Industrial Products and Services,Cleaning Supplies,47QSMS25D000X,HERCULANEUM,MO,646-379-6942,rick@repelwell.com,http://www.repelwell.com,s
GOJO INDUSTRIES INC,Industrial Products and Services,Cleaning Supplies,47QSWA20D002J,AKRON,OH,330-931-0176,hrabikdr@GOJO.com,http://WWW.GOJO.COM,
GOVERNMENT OFFICE TECHNOLOGIES INC,Industrial Products and Services,Cleaning Supplies,47QSEA20D005H,ALBERTVILLE,AL,800-605-7241,sandra.perrine@governmentofficetech.com,https://governmentofficetechnologies.com,s
"GREEN AND SUSTAINABLE SERVICES, LLC",Industrial Products and Services,Cleaning Supplies,GS-07F-231CA,PONDER,TX,940-597-3723,TSMITH@GRNSERV.COM,http://www.grnserv.com,s
"GURTLER CHEMICALS, INC",Industrial Products and Services,Cleaning Supplies,GS-07F-0644X,SOUTH HOLLAND,IL,708-331-2550,sjtinker@gurtler.com,http://www.gurtler.com,s
"HAND SAFETY, LLC",Industrial Products and Services,Cleaning Supplies,47QSMS24D00BK,DENISON,TX,940-337-1481,RAMON@HANDSAFETY.US,http://WWW.HANDSAFETY.US,s
HAR-PER SALES SOLUTIONS INC,Industrial Products and Services,Cleaning Supplies,47QSHA18D000H,WEST BRIDGEWATER,MA,774-259-2971,rich@har-persales.com,http://www.har-persales.com,s
HCI CLEANING PRODUCTS LLC,Industrial Products and Services,Cleaning Supplies,47QSMS26D0011,HOLLIS,NH,6179389198,jenniferb@forceofnatureclean.com,http://www.forceofnaturepro.com,s
INLAND TECHNOLOGY INCORPORATED,Industrial Products and Services,Cleaning Supplies,47QSWA23D000S,TACOMA,WA,253/383-1177,kgraybeal@inlandtech.com,http://www.inlandtech.com,s
INNOVATIVE OFFICE SOLUTIONS LLC,Industrial Products and Services,Cleaning Supplies,47QSEA20D00A0,BURNSVILLE,MN,952 808-9900,Federal@innovativeos.com,http://www.innovativeos.com/,s
"IRONCOMPANY.COM, LLC",Industrial Products and Services,Cleaning Supplies,47QSMA22D08NN,FARMERS BRANCH,TX,1-888-758-7527,sales@ironcompany.com,http://www.ironcompany.com/,s
KLEEN PRODUCTS INC,Industrial Products and Services,Cleaning Supplies,47QSWA23D000Q,OKLAHOMA CITY,OK,4054951168,mmk@joeshandcleaner.com,http://www.joeshandcleaner.com,s
"LATITUDE USA, LLC",Industrial Products and Services,Cleaning Supplies,47QSWA20D0006,BOUNTIFUL,UT,8662054872,osmond@golatitude.com,http://www.golatitude.com,s
"LAZER CARTRIDGES PLUS, L.L.C.",Industrial Products and Services,Cleaning Supplies,47QTCA19D001W,WALLA WALLA,WA,877-368-6637,sales@lazercartridges.com,http://www.lazercartridges.com,s
LC INDUSTRIES INC,Industrial Products and Services,Cleaning Supplies,47QSEA20D001S,DURHAM,NC,919-596-8277,GOVT.SALES@LC-IND.COM,http://buylci.com,
LOVELL GOVERNMENT SERVICES INC.,Industrial Products and Services,Cleaning Supplies,47QSWA23D004Y,PENSACOLA,FL,850-684-1867,customerservice@lovellgov.com,http://www.lovellgov.com,s
"M.A.N.S. DISTRIBUTORS, INC.",Industrial Products and Services,Cleaning Supplies,GS-07F-0380U,CARROLLTON,TX,972-930-0330,akhil@mans.us,http://www.mans.us,s
MAINTENANCE SOLUTIONS INC,Industrial Products and Services,Cleaning Supplies,GS-07F-0401U,SCOTTSDALE,AZ,(480) 607-9593,ken@maintsol.com,http://www.maintsol.com,s
MCNZ CORP,Industrial Products and Services,Cleaning Supplies,47QSWA23D009U,FORT MYERS,FL,2398988204,mccancem@earthlink.net,http://www.mcnzcorp.com,s
MERCURY FLOOR MACHINES INC,Industrial Products and Services,Cleaning Supplies,GS-07F-140CA,ENGLEWOOD,NJ,714-901-8400,garry@us-group.com,http://www.mercuryfloormachines.com,s
MICROCIDE INC.,Industrial Products and Services,Cleaning Supplies,47QSWA19D002J,STERLING HEIGHTS,MI,2485269663,INFO@MICROCIDE.COM,http://WWW.MICROCIDE.COM,s
"MINUTEMAN INTERNATIONAL, INC.",Industrial Products and Services,Cleaning Supplies,47QMCA20D0002,PINGREE GROVE,IL,636  628 6070,wening.k@minutemanintl.com,http://www.minutemanintl.com,
